seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width
scaffold_2247,1182723,1187870,5148,*,326,263.526616876658,-2.07502431104658,-94.6002101512809,8.8292424509977e-05,0.00114435836001371,1013588,1013913,326
scaffold_2286,835015,835888,874,*,30,25.7785287877926,-2.30158715910165,-72.5479297570363,8.8292424509977e-05,0.00114435836001371,2947649,2947678,30
scaffold_2273,276816,278427,1612,*,101,75.4498491949247,-1.95301480630978,-65.0089336290439,8.8292424509977e-05,0.00114435836001371,2458432,2458532,101
scaffold_2242,488106,490291,2186,*,51,42.2805325618295,-2.24002137848558,-63.3987411634862,8.8292424509977e-05,0.00114435836001371,418939,418989,51
scaffold_2410,2231,3855,1625,*,52,42.3086885592193,-2.25843636147709,-57.950568298934,8.8292424509977e-05,0.00114435836001371,4666928,4666979,52
scaffold_2247,1169753,1178704,8952,*,463,316.363672525965,-1.72386554281012,-57.8325075502713,8.8292424509977e-05,0.00114435836001371,1012993,1013455,463
scaffold_2286,823641,824220,580,*,35,28.2590714964952,-2.18009033596387,-57.2133789799331,8.8292424509977e-05,0.00114435836001371,2947535,2947569,35
scaffold_2305,173420,173563,144,*,7,6.08592699770303,-2.42538247497958,-56.915798683876,8.8292424509977e-05,0.00114435836001371,3412581,3412587,7
scaffold_2292,617663,618249,587,*,19,15.1191518586589,-2.44380861549102,-53.9363037360677,8.8292424509977e-05,0.00114435836001371,3125422,3125440,19
scaffold_2333,44745,47597,2853,*,105,87.2570211667805,-2.20577154955547,-52.772645474655,8.8292424509977e-05,0.00114435836001371,3914280,3914384,105
scaffold_3689,1015,1367,353,*,13,11.1153791744757,-2.44355628356069,-50.505619103585,8.8292424509977e-05,0.00114435836001371,5191198,5191210,13
scaffold_2458,928,1701,774,*,41,19.8836079828764,-2.23909791920618,-49.7100886905383,8.8292424509977e-05,0.00114435836001371,4856135,4856175,41
scaffold_2315,533551,534607,1057,*,50,36.6103715956505,-2.08077789859417,-47.669738838137,8.8292424509977e-05,0.00114435836001371,3638964,3639013,50
scaffold_2274,506447,510464,4018,*,126,90.3121589704505,-1.97783788202445,-46.5113007270252,8.8292424509977e-05,0.00114435836001371,2505055,2505180,126
scaffold_2253,2187701,2191049,3349,*,135,95.2572033797352,-1.93493709118828,-46.4689944215544,8.8292424509977e-05,0.00114435836001371,1526308,1526442,135
scaffold_2307,596001,596876,876,*,37,28.4657723134256,-2.14038598843225,-44.9610381016513,8.8292424509977e-05,0.00114435836001371,3468414,3468450,37
scaffold_2274,951861,952801,941,*,45,33.5089368939387,-2.12953490749899,-44.9538047426339,8.8292424509977e-05,0.00114435836001371,2519446,2519490,45
scaffold_2453,2397,2851,455,*,13,9.8026181160231,-2.25818312773347,-44.7271380294259,8.8292424509977e-05,0.00114435836001371,4842548,4842560,13
scaffold_2255,1766157,1767144,988,*,38,24.4580340454304,-1.73894032237553,-44.2491553130638,8.8292424509977e-05,0.00114435836001371,1653826,1653863,38
scaffold_2315,437869,438237,369,*,22,15.9605434353503,-2.33384232883326,-43.7813940855448,8.8292424509977e-05,0.00114435836001371,3635842,3635863,22
scaffold_2263,1142362,1143167,806,*,46,32.1842717283447,-1.97193998402784,-43.4494610333917,8.8292424509977e-05,0.00114435836001371,2046396,2046441,46
scaffold_2289,197180,198966,1787,*,68,51.5256875607748,-2.1634907014675,-42.6109568275879,8.8292424509977e-05,0.00114435836001371,3021601,3021668,68
scaffold_2288,718781,719563,783,*,45,33.2617711511158,-2.23835759233883,-41.7940853302435,8.8292424509977e-05,0.00114435836001371,3006945,3006989,45
scaffold_2441,39275,40327,1053,*,38,15.9793296873229,-1.30062342427438,-41.3165821958896,8.8292424509977e-05,0.00114435836001371,4801313,4801350,38
scaffold_2375,176572,177355,784,*,35,14.9241975114648,-1.49707649334017,-41.3024785046291,8.8292424509977e-05,0.00114435836001371,4414857,4414891,35
scaffold_2315,414709,415247,539,*,23,17.3760814771195,-2.09959156837184,-40.0952834358236,8.8292424509977e-05,0.00114435836001371,3635041,3635063,23
