geneID	seqname	start	end	region_start	region_end	overlap_length	methylation_status
g16	scaffold_1	53302	56371	54456	54699	243	decrease
g44	scaffold_1	167713	177265	176762	177657	503	decrease
g61	scaffold_1	252851	254568	253277	253705	428	decrease
g72	scaffold_1	304563	307420	306927	307408	481	decrease
g119	scaffold_1	531745	536939	536463	537103	476	decrease
g192	scaffold_1	852746	855892	852879	853442	563	decrease
g284	scaffold_1	1288292	1293163	1292903	1293486	260	decrease
g303	scaffold_1	1363378	1381411	1367082	1367886	804	decrease
g350	scaffold_1	1585854	1590118	1588381	1588864	483	increase
g427	scaffold_1	1919761	1921064	1920573	1920759	186	decrease
g447	scaffold_1	2023624	2030138	2029895	2030294	243	decrease
g448	scaffold_1	2030243	2042986	2029895	2030294	52	decrease
g458	scaffold_1	2071004	2072658	2072506	2072844	152	decrease
g463	scaffold_1	2103242	2109355	2104606	2105313	707	decrease
g491	scaffold_1	2245009	2245725	2245667	2246043	58	decrease
g580	scaffold_1	2617367	2623287	2622361	2622478	117	decrease
g585	scaffold_1	2635439	2638697	2636046	2636899	853	decrease
g592	scaffold_1	2662958	2670222	2665637	2666350	713	decrease
g636	scaffold_1	2812568	2818922	2813832	2814303	471	decrease
g668	scaffold_1	2972855	2973562	2972856	2974679	706	decrease
g683	scaffold_1	3039682	3044844	3043900	3044132	232	increase
g743	scaffold_1	3428828	3434896	3428596	3429036	209	decrease
g751	scaffold_1	3472222	3475713	3473896	3474422	526	decrease
g762	scaffold_1	3512998	3514739	3513941	3514942	798	decrease
g763	scaffold_1	3514824	3518603	3513941	3514942	119	decrease
g786	scaffold_1	3609961	3614103	3610416	3611046	630	decrease
g800	scaffold_1	3688501	3692742	3691318	3692070	752	increase
g841	scaffold_1	3867689	3871350	3869673	3870475	802	decrease
g843	scaffold_1	3879222	3882206	3878416	3879454	233	decrease
g846	scaffold_1	3883996	3889857	3889330	3890225	527	decrease
g847	scaffold_1	3890122	3895236	3889330	3890225	104	decrease
g847	scaffold_1	3890122	3895236	3895036	3895246	200	decrease
g859	scaffold_1	3954982	3963759	3960010	3960392	382	decrease
g917	scaffold_1	4232771	4238808	4237955	4238779	824	increase
g925	scaffold_1	4258653	4260449	4259986	4260511	463	decrease
g961	scaffold_2	95958	98101	97622	98438	479	decrease
g1050	scaffold_2	499574	501017	500238	500618	380	decrease
g1057	scaffold_2	529642	530622	529964	530448	484	increase
g1113	scaffold_2	805165	808749	805272	805834	562	decrease
