seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width
scaffold_2251,412240,418253,6014,*,1408,198.362898631173,-0.552437242475017,-74.221711693574,4.93705257960997e-05,0.000412152024473082,6023945,6025352,1408
scaffold_2730,1328,4516,3189,*,813,126.033263805085,-0.504731319573253,-73.3462904270451,4.93705257960997e-05,0.000412152024473082,23916155,23916967,813
scaffold_2740,5683,6775,1093,*,271,138.204873186309,-1.37572137314307,-65.9051895244664,4.93705257960997e-05,0.000412152024473082,23927971,23928241,271
scaffold_2328,302631,308123,5493,*,1175,197.57503557281,-0.578191580900158,-58.3398506825895,4.93705257960997e-05,0.000412152024473082,18339561,18340735,1175
scaffold_2352,304439,307842,3404,*,570,73.4283580796441,0.534187928641941,52.3329288258146,4.93705257960997e-05,0.000412152024473082,19856881,19857450,570
scaffold_2242,4470921,4475198,4278,*,1204,157.761836715628,-0.458457821158778,-51.3322160697055,4.93705257960997e-05,0.000412152024473082,2351200,2352403,1204
scaffold_2267,722055,722875,821,*,186,84.88327204502,-1.34286287290794,-50.4313235043064,4.93705257960997e-05,0.000412152024473082,10470682,10470867,186
scaffold_2290,471787,477303,5517,*,1520,262.190869526518,-0.46671919694641,-46.001035584914,4.93705257960997e-05,0.000412152024473082,14240884,14242403,1520
scaffold_2280,446982,449623,2642,*,534,69.5046901696956,-0.525097274718328,-45.2147001473207,4.93705257960997e-05,0.000412152024473082,12708200,12708733,534
scaffold_2298,287201,288497,1297,*,325,154.819067702376,-1.23279859546134,-44.8496443134305,4.93705257960997e-05,0.000412152024473082,15447546,15447870,325
scaffold_2348,394916,396892,1977,*,394,64.6794464771067,-0.543550169951571,-44.242164954086,4.93705257960997e-05,0.000412152024473082,19668483,19668876,394
scaffold_2241,4376912,4378148,1237,*,298,76.2791975523439,-0.833867920676729,-43.9773065618499,4.93705257960997e-05,0.000412152024473082,1526618,1526915,298
scaffold_2293,272800,274112,1313,*,356,148.949165071723,-1.26066146933371,-43.8751108650081,4.93705257960997e-05,0.000412152024473082,14702142,14702497,356
scaffold_2340,328044,330818,2775,*,694,90.1909385087325,-0.481642914746141,-43.8572077588173,4.93705257960997e-05,0.000412152024473082,19143478,19144171,694
scaffold_2348,406470,408101,1632,*,366,57.8581806393513,-0.440934385832073,-43.6480318284433,4.93705257960997e-05,0.000412152024473082,19669557,19669922,366
scaffold_2249,1725562,1727325,1764,*,403,109.076890984493,-0.997108588104139,-41.3621057787553,4.93705257960997e-05,0.000412152024473082,5332633,5333035,403
scaffold_2247,684110,686336,2227,*,565,93.4839029878028,-0.561141202769862,-41.1309089197316,4.93705257960997e-05,0.000412152024473082,4097929,4098493,565
scaffold_2253,396063,396912,850,*,192,60.7791184834254,-1.18361992124622,-40.8497272128207,4.93705257960997e-05,0.000412152024473082,6412409,6412600,192
scaffold_2340,323488,325310,1823,*,520,94.963133354412,-0.642991469992662,-39.3215646458217,4.93705257960997e-05,0.000412152024473082,19142254,19142773,520
scaffold_2251,409188,410879,1692,*,437,73.5298834547681,-0.565240399273458,-39.2646133385215,4.93705257960997e-05,0.000412152024473082,6023237,6023673,437
scaffold_2342,191414,193101,1688,*,382,115.404517994242,-1.03081820551978,-38.9394508278859,4.93705257960997e-05,0.000412152024473082,19271528,19271909,382
