seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width
scaffold_118,445037,451082,6046,*,939,282.242753416173,0.890047166944842,57.5394818419565,5.08802279434212e-05,0.000373461424054662,2943117,2944055,939
scaffold_2,969964,973470,3507,*,861,224.077040827251,0.746858154425225,53.3546256973612,5.08802279434212e-05,0.000373461424054662,10398622,10399482,861
scaffold_76,606966,611199,4234,*,613,152.409118333039,0.758685740597349,50.3260430089208,5.08802279434212e-05,0.000373461424054662,27616704,27617316,613
scaffold_1461,55,2062,2008,*,469,73.6332388578045,0.615429173085901,46.6235216270843,5.08802279434212e-05,0.000373461424054662,5957839,5958307,469
scaffold_243,2114,4014,1901,*,468,111.87645799596,0.783684523253267,44.4470992836486,5.08802279434212e-05,0.000373461424054662,13517796,13518263,468
scaffold_407,109,4943,4835,*,1139,194.459589296134,0.43024185859424,42.7407241801449,5.08802279434212e-05,0.000373461424054662,20181234,20182372,1139
scaffold_1187,1185,1799,615,*,145,54.3469631195025,1.98593229079155,40.7291549029119,5.08802279434212e-05,0.000373461424054662,2952897,2953041,145
scaffold_1,174912,178986,4075,*,941,142.16947045222,0.479589936785858,39.8704954280944,5.08802279434212e-05,0.000373461424054662,29902,30842,941
scaffold_952,14,1753,1740,*,396,137.783091824498,0.842109765426523,39.512865116818,5.08802279434212e-05,0.000373461424054662,30470260,30470655,396
scaffold_338,11770,14064,2295,*,377,58.1280037657472,0.348117648082704,39.2070333185771,5.08802279434212e-05,0.000373461424054662,17623982,17624358,377
scaffold_16,1633534,1636011,2478,*,545,73.307421432954,0.528964696483769,37.7114434039723,5.08802279434212e-05,0.000373461424054662,7392931,7393475,545
scaffold_16,957562,958663,1102,*,256,39.0459714292256,0.641724077869653,37.552221302916,5.08802279434212e-05,0.000373461424054662,7275416,7275671,256
scaffold_84,307228,308265,1038,*,295,47.8583300880422,0.426888304384647,36.4033190062115,5.08802279434212e-05,0.000373461424054662,28932484,28932778,295
scaffold_64,342305,343674,1370,*,315,44.9887914972864,0.395443062073952,36.1502014929189,5.08802279434212e-05,0.000373461424054662,25471894,25472208,315
scaffold_37,584628,586367,1740,*,238,45.616935963253,0.707697213838266,35.9438644028508,5.08802279434212e-05,0.000373461424054662,18723126,18723363,238
scaffold_1333,2370,3049,680,*,172,21.0044981581622,0.520353423328442,34.6694266862575,5.08802279434212e-05,0.000373461424054662,4699508,4699679,172
scaffold_84,311148,314057,2910,*,525,88.845785905044,0.522225106541531,34.3780149527453,5.08802279434212e-05,0.000373461424054662,28933247,28933771,525
scaffold_107,194938,196009,1072,*,360,43.1014867926769,0.360132323391635,33.8533813347202,5.08802279434212e-05,0.000373461424054662,1846911,1847270,360
