seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width
scaffold_2241,3685001,3685741,741,*,39,38.4419271079877,-2.67560971983355,-136.232498063243,6.05033881897386e-05,0.000293550537190738,149120,149158,39
scaffold_2272,1006446,1006858,413,*,34,32.2287665924015,-2.54973436022045,-91.3448136269029,6.05033881897386e-05,0.000293550537190738,1753556,1753589,34
scaffold_2261,1493102,1493267,166,*,5,5.21869315804132,-2.55597483638152,-90.2375775685606,6.05033881897386e-05,0.000293550537190738,1358796,1358800,5
scaffold_2242,488024,490477,2454,*,64,55.0241554320275,-2.24199264037298,-86.6250875531767,6.05033881897386e-05,0.000293550537190738,170254,170317,64
scaffold_2333,44745,47476,2732,*,103,92.6236467148647,-2.46445072174803,-86.1812279427366,6.05033881897386e-05,0.000293550537190738,3049192,3049294,103
scaffold_2247,1182274,1187966,5693,*,363,311.750088434067,-2.21431930447122,-86.1320157953078,6.05033881897386e-05,0.000293550537190738,609878,610240,363
scaffold_2310,305652,306384,733,*,28,23.4868102435199,-2.49829304376678,-74.273194737949,6.05033881897386e-05,0.000293550537190738,2726112,2726139,28
scaffold_2240,1445594,1445890,297,*,14,13.073910824233,2.41010531167554,72.8210218223251,6.05033881897386e-05,0.000293550537190738,31019,31032,14
scaffold_2286,835015,835888,874,*,30,26.1391662588063,-2.30127063821763,-72.5423299359191,6.05033881897386e-05,0.000293550537190738,2240343,2240372,30
scaffold_2244,528388,528959,572,*,21,19.8085686522464,-2.67031990070515,-72.2764665415043,6.05033881897386e-05,0.000293550537190738,416254,416274,21
scaffold_2307,49986,50999,1014,*,49,39.6100793229689,-2.32930497169038,-72.1553331891527,6.05033881897386e-05,0.000293550537190738,2664991,2665039,49
scaffold_2375,176572,177355,784,*,36,19.914052485831,-1.78930163856272,-69.1948291060606,6.05033881897386e-05,0.000293550537190738,3539614,3539649,36
scaffold_2247,1169416,1178517,9102,*,532,397.27146304233,-1.94985387714499,-66.6454938594261,6.05033881897386e-05,0.000293550537190738,609214,609745,532
scaffold_2263,1142351,1143168,818,*,55,37.2520777301757,-2.07417305142735,-66.1529253178421,6.05033881897386e-05,0.000293550537190738,1447292,1447346,55
scaffold_2316,229993,230771,779,*,31,29.4882545442747,-2.58475185963179,-64.1641940969957,6.05033881897386e-05,0.000293550537190738,2824390,2824420,31
scaffold_2315,533551,534866,1316,*,71,54.6788063227138,-2.17711678614323,-63.6122274380237,6.05033881897386e-05,0.000293550537190738,2821226,2821296,71
scaffold_2320,581326,581750,425,*,36,22.7924006443191,1.90635648424685,62.7630359049175,6.05033881897386e-05,0.000293550537190738,2887298,2887333,36
scaffold_2315,437869,438237,369,*,22,16.8594938113233,-2.39579389439862,-62.5801512859955,6.05033881897386e-05,0.000293550537190738,2817986,2818007,22
scaffold_2716,11199,11649,451,*,16,15.0571816393808,-2.50389739669596,-60.9358737789962,6.05033881897386e-05,0.000293550537190738,4175843,4175858,16
scaffold_2286,823641,824220,580,*,35,29.7897103428803,-2.24100431609438,-57.9403023418851,6.05033881897386e-05,0.000293550537190738,2240223,2240257,35
scaffold_2357,56370,59224,2855,*,106,95.0139600471574,-2.2845634683191,-57.7626918435874,6.05033881897386e-05,0.000293550537190738,3344942,3345047,106
scaffold_2255,1826198,1828621,2424,*,88,64.6541477569921,-2.04780506032613,-57.0860120674034,6.05033881897386e-05,0.000293550537190738,1082771,1082858,88
scaffold_2297,763084,764843,1760,*,57,50.9313413592212,-2.30266358837692,-56.4136325424371,6.05033881897386e-05,0.000293550537190738,2458569,2458625,57
scaffold_2306,685158,685763,606,*,44,40.7434680869347,-2.39655125380311,-54.1259489827615,6.05033881897386e-05,0.000293550537190738,2663288,2663331,44
scaffold_2255,168176,169502,1327,*,56,52.7350731737583,-2.51303172454799,-53.6589432784752,6.05033881897386e-05,0.000293550537190738,1032644,1032699,56
scaffold_2843,6104,7217,1114,*,24,18.7608822894968,-2.36718374658638,-53.5949390407162,6.05033881897386e-05,0.000293550537190738,4199837,4199860,24
scaffold_2303,594005,595523,1519,*,83,55.2445351504833,-1.74776605111332,-53.5558689690278,6.05033881897386e-05,0.000293550537190738,2609998,2610080,83
scaffold_2317,502811,504066,1256,*,34,27.3198990575337,-2.24830828220873,-53.3533400368684,6.05033881897386e-05,0.000293550537190738,2840208,2840241,34
