seqnames	start	end	width	strand	L	area	beta	stat	pval	qval	index.start	index.end	index.width	rawDiff
scaffold_2241	3685001	3685741	741	*	39	38.4419271079877	-2.67560971983355	-136.232498063243	6.05033881897386e-05	0.000293550537190738	149120	149158	39	-0.987093043835793
scaffold_2272	1006446	1006858	413	*	34	32.2287665924015	-2.54973436022045	-91.3448136269029	6.05033881897386e-05	0.000293550537190738	1753556	1753589	34	-0.951942043532979
scaffold_2261	1493102	1493267	166	*	5	5.21869315804132	-2.55597483638152	-90.2375775685606	6.05033881897386e-05	0.000293550537190738	1358796	1358800	5	-1
scaffold_2242	488024	490477	2454	*	64	55.0241554320275	-2.24199264037298	-86.6250875531767	6.05033881897386e-05	0.000293550537190738	170254	170317	64	-0.815094972553116
scaffold_2333	44745	47476	2732	*	103	92.6236467148647	-2.46445072174803	-86.1812279427366	6.05033881897386e-05	0.000293550537190738	3049192	3049294	103	-0.905610101043414
scaffold_2247	1182274	1187966	5693	*	363	311.750088434067	-2.21431930447122	-86.1320157953078	6.05033881897386e-05	0.000293550537190738	609878	610240	363	-0.840846834413174
scaffold_2310	305652	306384	733	*	28	23.4868102435199	-2.49829304376678	-74.273194737949	6.05033881897386e-05	0.000293550537190738	2726112	2726139	28	-0.909997932414792
scaffold_2240	1445594	1445890	297	*	14	13.073910824233	2.41010531167554	72.8210218223251	6.05033881897386e-05	0.000293550537190738	31019	31032	14	0.955721602654645
scaffold_2286	835015	835888	874	*	30	26.1391662588063	-2.30127063821763	-72.5423299359191	6.05033881897386e-05	0.000293550537190738	2240343	2240372	30	-0.897385274329959
scaffold_2244	528388	528959	572	*	21	19.8085686522464	-2.67031990070515	-72.2764665415043	6.05033881897386e-05	0.000293550537190738	416254	416274	21	-0.966496026019835
scaffold_2307	49986	50999	1014	*	49	39.6100793229689	-2.32930497169038	-72.1553331891527	6.05033881897386e-05	0.000293550537190738	2664991	2665039	49	-0.867135540964887
scaffold_2375	176572	177355	784	*	36	19.914052485831	-1.78930163856272	-69.1948291060606	6.05033881897386e-05	0.000293550537190738	3539614	3539649	36	-0.664171335217375
scaffold_2247	1169416	1178517	9102	*	532	397.27146304233	-1.94985387714499	-66.6454938594261	6.05033881897386e-05	0.000293550537190738	609214	609745	532	-0.711100763066334
scaffold_2263	1142351	1143168	818	*	55	37.2520777301757	-2.07417305142735	-66.1529253178421	6.05033881897386e-05	0.000293550537190738	1447292	1447346	55	-0.740430291772459
scaffold_2316	229993	230771	779	*	31	29.4882545442747	-2.58475185963179	-64.1641940969957	6.05033881897386e-05	0.000293550537190738	2824390	2824420	31	-0.938073396137912
scaffold_2315	533551	534866	1316	*	71	54.6788063227138	-2.17711678614323	-63.6122274380237	6.05033881897386e-05	0.000293550537190738	2821226	2821296	71	-0.7346462168418
scaffold_2320	581326	581750	425	*	36	22.7924006443191	1.90635648424685	62.7630359049175	6.05033881897386e-05	0.000293550537190738	2887298	2887333	36	0.76346299874295
scaffold_2315	437869	438237	369	*	22	16.8594938113233	-2.39579389439862	-62.5801512859955	6.05033881897386e-05	0.000293550537190738	2817986	2818007	22	-0.902113541282565
scaffold_2716	11199	11649	451	*	16	15.0571816393808	-2.50389739669596	-60.9358737789962	6.05033881897386e-05	0.000293550537190738	4175843	4175858	16	-0.941790428432646
scaffold_2286	823641	824220	580	*	35	29.7897103428803	-2.24100431609438	-57.9403023418851	6.05033881897386e-05	0.000293550537190738	2240223	2240257	35	-0.82579751931093
scaffold_2357	56370	59224	2855	*	106	95.0139600471574	-2.2845634683191	-57.7626918435874	6.05033881897386e-05	0.000293550537190738	3344942	3345047	106	-0.868724838139235
scaffold_2255	1826198	1828621	2424	*	88	64.6541477569921	-2.04780506032613	-57.0860120674034	6.05033881897386e-05	0.000293550537190738	1082771	1082858	88	-0.771299432626102
scaffold_2297	763084	764843	1760	*	57	50.9313413592212	-2.30266358837692	-56.4136325424371	6.05033881897386e-05	0.000293550537190738	2458569	2458625	57	-0.881237861757491
scaffold_2306	685158	685763	606	*	44	40.7434680869347	-2.39655125380311	-54.1259489827615	6.05033881897386e-05	0.000293550537190738	2663288	2663331	44	-0.927255834215197
scaffold_2255	168176	169502	1327	*	56	52.7350731737583	-2.51303172454799	-53.6589432784752	6.05033881897386e-05	0.000293550537190738	1032644	1032699	56	-0.924199447051726
scaffold_2843	6104	7217	1114	*	24	18.7608822894968	-2.36718374658638	-53.5949390407162	6.05033881897386e-05	0.000293550537190738	4199837	4199860	24	-0.846165031645758
scaffold_2303	594005	595523	1519	*	83	55.2445351504833	-1.74776605111332	-53.5558689690278	6.05033881897386e-05	0.000293550537190738	2609998	2610080	83	-0.663843207805099
scaffold_2317	502811	504066	1256	*	34	27.3198990575337	-2.24830828220873	-53.3533400368684	6.05033881897386e-05	0.000293550537190738	2840208	2840241	34	-0.823346067565655
scaffold_2241	4376028	4378390	2363	*	60	49.943139815299	-2.3085004568327	-52.6886663131753	6.05033881897386e-05	0.000293550537190738	150448	150507	60	-0.845102121262278
scaffold_2274	951986	952818	833	*	43	37.1029502400104	-2.28438387229379	-52.6414695735506	6.05033881897386e-05	0.000293550537190738	1826848	1826890	43	-0.877579452316701
scaffold_2322	73720	74251	532	*	33	28.9607465583642	-2.31800859255365	-52.5449148989849	6.05033881897386e-05	0.000293550537190738	2904861	2904893	33	-0.881762529288095
scaffold_2347	218102	218987	886	*	24	17.820483294289	-2.12070101697602	-51.86737539827	6.05033881897386e-05	0.000293550537190738	3250523	3250546	24	-0.798701579137698
scaffold_2296	599176	600303	1128	*	36	24.3743782859609	-2.31285158000819	-50.8004426951429	6.05033881897386e-05	0.000293550537190738	2446983	2447018	36	-0.758655290682216
scaffold_3689	1015	1367	353	*	13	11.0298267375311	-2.5339891567854	-50.435307555969	6.05033881897386e-05	0.000293550537190738	4260736	4260748	13	-0.938930886552344
scaffold_2254	1463280	1465009	1730	*	53	44.0757482623091	-2.47553649730846	-49.4187897851866	6.05033881897386e-05	0.000293550537190738	1029871	1029923	53	-0.875139594625666
scaffold_2240	5711539	5712399	861	*	54	37.6688817571251	1.71783243224724	49.314121550015	6.05033881897386e-05	0.000293550537190738	39387	39440	54	0.659265240895403
scaffold_2441	39269	40319	1051	*	37	24.4132536764692	-1.90024958974065	-48.574886442119	6.05033881897386e-05	0.000293550537190738	3903179	3903215	37	-0.666730572013099
scaffold_2273	1252089	1253047	959	*	39	23.2279713570588	-2.12920541512463	-48.0839656495707	6.05033881897386e-05	0.000293550537190738	1795524	1795562	39	-0.817152914151555
scaffold_2251	606775	606900	126	*	14	9.95201953750202	-2.29835300355725	-47.9095629043774	6.05033881897386e-05	0.000293550537190738	815623	815636	14	-0.869143115369896
scaffold_2240	5819867	5820203	337	*	9	7.95167795691608	-2.59882488421165	-47.8948743451479	6.05033881897386e-05	0.000293550537190738	39573	39581	9	-0.971604938271605
scaffold_2245	3242429	3243630	1202	*	31	28.0501850802159	-2.42080914801819	-47.7269922787554	6.05033881897386e-05	0.000293550537190738	474870	474900	31	-0.864173148896363
scaffold_2315	414709	415104	396	*	21	17.9593124730272	-2.41305329804578	-47.5531901815165	6.05033881897386e-05	0.000293550537190738	2817163	2817183	21	-0.89805756596879
scaffold_2252	1093724	1094358	635	*	71	41.1513730066407	-1.57122357681529	-47.4881144604612	6.05033881897386e-05	0.000293550537190738	908712	908782	71	-0.554290862868978
scaffold_2260	1471307	1471489	183	*	16	12.0255691987919	-2.06567358356459	-47.4357063077819	6.05033881897386e-05	0.000293550537190738	1344822	1344837	16	-0.789163044107203
scaffold_2292	722676	724763	2088	*	59	50.493011951819	-2.24855360394455	-47.4128237599857	6.05033881897386e-05	0.000293550537190738	2361210	2361268	59	-0.854516784186824
scaffold_2351	36455	36918	464	*	27	25.6088773393684	-2.4848284108784	-47.3717260228876	6.05033881897386e-05	0.000293550537190738	3288204	3288230	27	-0.896477646377002
scaffold_2253	2187701	2191049	3349	*	130	98.6329947988088	-2.15409812607809	-47.3683220915569	6.05033881897386e-05	0.000293550537190738	1022646	1022775	130	-0.791664852972424
scaffold_2287	705239	706832	1594	*	40	34.2530718617252	-2.33060415041084	-47.252102562218	6.05033881897386e-05	0.000293550537190738	2251311	2251350	40	-0.883862475138448
scaffold_2365	42896	43446	551	*	32	25.6046292780816	2.40792123312045	47.018265664524	6.05033881897386e-05	0.000293550537190738	3427618	3427649	32	0.878095940929696
scaffold_2245	1538067	1538377	311	*	8	7.60892102065857	-2.69158302438296	-46.3621535427947	6.05033881897386e-05	0.000293550537190738	472210	472217	8	-0.967691798941799
scaffold_2297	732659	733293	635	*	30	26.8998566896489	2.39694319067495	46.2046644082998	6.05033881897386e-05	0.000293550537190738	2458423	2458452	30	0.884796151560857
scaffold_2258	1571808	1572802	995	*	51	38.7639921360496	-1.82044957353908	-45.9481840283915	6.05033881897386e-05	0.000293550537190738	1229435	1229485	51	-0.754228337890125
scaffold_2244	2357090	2357606	517	*	32	29.8741510100825	-2.48929949717999	-45.8018451689925	6.05033881897386e-05	0.000293550537190738	419123	419154	32	-0.918324239417989
scaffold_2458	928	1787	860	*	42	27.2393543659704	-2.35332479549963	-45.6946913671685	6.05033881897386e-05	0.000293550537190738	3958311	3958352	42	-0.707413052396456
scaffold_2263	815545	816740	1196	*	50	43.0928631097052	-2.17069272980793	-45.6855742104186	6.05033881897386e-05	0.000293550537190738	1437279	1437328	50	-0.826394151871281
scaffold_2289	197180	198966	1787	*	68	56.6251552913562	-2.05669984810254	-45.6665223461146	6.05033881897386e-05	0.000293550537190738	2271553	2271620	68	-0.79009894539904
scaffold_2795	630	927	298	*	10	7.46746283903449	-2.15297875957437	-45.6472617204637	6.05033881897386e-05	0.000293550537190738	4190607	4190616	10	-0.81564653645922
scaffold_2326	530522	530739	218	*	14	12.216615896607	-2.30203106002784	-45.5301574246499	6.05033881897386e-05	0.000293550537190738	2963771	2963784	14	-0.871808893921719
scaffold_2297	138257	138685	429	*	24	22.1357600064423	2.51553689609507	45.4632145346207	6.05033881897386e-05	0.000293550537190738	2455823	2455846	24	0.896313049223968
scaffold_2305	173420	173563	144	*	7	5.64323524794336	-2.54976870661913	-45.0724333452238	6.05033881897386e-05	0.000293550537190738	2643794	2643800	7	-0.918931517450641
scaffold_2273	276816	278576	1761	*	105	80.307602226939	-1.96089072664931	-44.9333726426416	6.05033881897386e-05	0.000293550537190738	1763573	1763677	105	-0.75074619620878
