seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width
scaffold_2240,5709136,5712395,3260,*,95,65.9645264924108,1.76061211645848,47.6413274743655,1.65125495376486e-05,0.00117651915455746,1878272,1878366,95
scaffold_95,275680,277155,1476,*,78,40.9049829336032,1.46906973204301,46.4262412464247,1.65125495376486e-05,0.00117651915455746,6991639,6991716,78
scaffold_2248,2988,3415,428,*,21,12.349695964208,1.45762200167437,43.1956168100614,1.65125495376486e-05,0.00117651915455746,2203803,2203823,21
scaffold_2253,412735,416972,4238,*,204,83.5059906242111,1.07421172410057,32.4833546149815,1.65125495376486e-05,0.00117651915455746,2381108,2381311,204
scaffold_1461,90,2396,2307,*,123,59.3797668515316,-1.27452088081649,-32.1985420521348,1.65125495376486e-05,0.00117651915455746,843785,843907,123
scaffold_184,256462,260213,3752,*,131,48.6612570916818,-0.876789874133924,-30.551876867296,1.65125495376486e-05,0.00117651915455746,1356184,1356314,131
scaffold_68,693132,694421,1290,*,47,22.6553213200662,-1.27531747883978,-25.6667729956026,1.65125495376486e-05,0.00117651915455746,6440046,6440092,47
scaffold_38,546377,546990,614,*,15,8.19006254555503,2.00542491145193,24.7915202256084,1.65125495376486e-05,0.00117651915455746,5374403,5374417,15
scaffold_118,445709,451025,5317,*,208,76.6239095308556,-1.01889501253224,-24.3823964354263,1.65125495376486e-05,0.00117651915455746,421047,421254,208
scaffold_19,677592,678292,701,*,44,20.0493413277076,1.3359081912271,24.3277927581791,1.65125495376486e-05,0.00117651915455746,1412261,1412304,44
scaffold_6,1973230,1974073,844,*,28,14.2626444945714,-1.46559119496902,-23.6441811476662,1.65125495376486e-05,0.00117651915455746,6225302,6225329,28
scaffold_2192,238,289,52,*,6,2.67099094097864,-1.35271820036544,-23.2596610557839,1.65125495376486e-05,0.00117651915455746,1819333,1819338,6
scaffold_2265,44839,45187,349,*,11,6.75533692428561,1.80789536169004,23.0056195518587,1.65125495376486e-05,0.00117651915455746,2734374,2734384,11
scaffold_2,970019,973320,3302,*,134,45.4870334677682,-0.854505371132087,-22.5269797801806,1.65125495376486e-05,0.00117651915455746,1535497,1535630,134
scaffold_15,844558,845317,760,*,18,4.55737986246908,0.891975800018063,22.4133594335361,1.65125495376486e-05,0.00117651915455746,888554,888571,18
scaffold_64,236684,237386,703,*,41,19.1571865131295,-1.3270182548412,-21.9911886970861,1.65125495376486e-05,0.00117651915455746,6334522,6334562,41
scaffold_1187,1160,1815,656,*,21,7.46272822721088,-2.11853043102373,-21.9613880189803,1.65125495376486e-05,0.00117651915455746,422708,422728,21
scaffold_2251,2123040,2123654,615,*,19,10.0910908389208,-1.72055597682438,-21.706406970404,1.65125495376486e-05,0.00117651915455746,2361301,2361319,19
scaffold_2,292481,296149,3669,*,157,57.7918597310135,-0.977458153312136,-20.820236716211,1.65125495376486e-05,0.00117651915455746,1517147,1517303,157
scaffold_32,1138920,1139710,791,*,49,22.0099317331371,-1.19995067634918,-20.384105907134,1.65125495376486e-05,0.00117651915455746,5082608,5082656,49
scaffold_11,1449268,1449931,664,*,60,26.7843947781813,-1.47641542856229,-20.0850196948895,1.65125495376486e-05,0.00117651915455746,322042,322101,60
scaffold_68,643223,644303,1081,*,45,17.2295916773224,1.07091358823726,20.0781139703258,1.65125495376486e-05,0.00117651915455746,6438724,6438768,45
scaffold_95,357266,357454,189,*,7,4.94062343490852,-2.14506327710964,-19.997231563192,1.65125495376486e-05,0.00117651915455746,6994043,6994049,7
scaffold_197,122672,123737,1066,*,40,20.0125475387695,1.4559272641796,19.984835669649,1.65125495376486e-05,0.00117651915455746,1489354,1489393,40
