geneID	seqname	start	end	region_start	region_end	overlap_length	methylation_status
g164	scaffold_1	717594	721998	721757	722624	241	increase
g165	scaffold_1	722133	723395	721757	722624	492	increase
g580	scaffold_1	2617367	2623287	2621257	2622044	787	increase
g800	scaffold_1	3688501	3692742	3691413	3692177	764	increase
g832	scaffold_1	3816795	3823432	3817260	3817687	427	increase
g834	scaffold_1	3829603	3834110	3829710	3834016	4306	increase
g917	scaffold_1	4232771	4238808	4237725	4238392	667	increase
g1010	scaffold_2	292318	296436	292481	296149	3668	increase
g1110	scaffold_2	779724	783520	780378	780899	521	increase
g1145	scaffold_2	969400	971272	970019	973320	1253	increase
g1146	scaffold_2	972340	972877	970019	973320	538	increase
g1378	scaffold_2	2149609	2152524	2152230	2152804	294	increase
g1411	scaffold_2	2326708	2327549	2326766	2327464	698	increase
g1462	scaffold_2	2585157	2590076	2586708	2586932	224	decrease
g1539	scaffold_2	2949681	2950697	2949609	2950454	774	increase
g1673	scaffold_2	3590476	3599637	3598631	3599203	572	increase
g1815	scaffold_3	448284	455387	451875	452557	682	increase
g1917	scaffold_3	880115	881729	880131	880381	250	decrease
g2126	scaffold_3	1810848	1819471	1810800	1811394	547	increase
g2552	scaffold_4	249289	252978	252462	253098	516	decrease
g3107	scaffold_4	2875380	2876590	2875346	2875749	370	decrease
g3168	scaffold_5	114984	120471	115797	116293	496	increase
g3200	scaffold_5	275400	276982	275633	276807	1174	increase
g3239	scaffold_5	501638	504870	504593	505172	277	increase
g3240	scaffold_5	505078	509285	504593	505172	95	increase
g3259	scaffold_5	601788	603102	602303	602895	592	increase
g3305	scaffold_5	805795	810483	810216	811116	267	increase
g3367	scaffold_5	1083830	1086032	1085253	1086074	779	increase
g3483	scaffold_5	1723929	1730073	1726114	1726530	416	increase
g3592	scaffold_5	2198259	2204695	2199444	2200380	936	increase
g3667	scaffold_5	2629320	2631824	2631329	2631785	456	increase
g3676	scaffold_5	2684979	2691214	2686843	2687422	579	increase
g3697	scaffold_5	2778509	2782784	2780815	2781616	801	increase
g3734	scaffold_5	2937018	2941072	2937092	2937678	586	increase
g3734	scaffold_5	2937018	2941072	2939839	2940807	968	increase
g3810	scaffold_6	250678	251642	250696	251756	946	increase
g3855	scaffold_6	490475	492778	490483	491091	608	increase
g3855	scaffold_6	490475	492778	492616	492769	153	increase
g3926	scaffold_6	878521	879489	878689	879457	768	increase
g3960	scaffold_6	1022102	1025259	1023054	1023748	694	increase
g3975	scaffold_6	1091505	1093886	1091547	1092713	1166	increase
g4050	scaffold_6	1452147	1455772	1453596	1454397	801	increase
g4082	scaffold_6	1615259	1617405	1616576	1617376	800	increase
g4174	scaffold_6	2010179	2012290	2009868	2010293	115	increase
g4187	scaffold_6	2080324	2082134	2082075	2082467	59	increase
g4854	scaffold_8	487215	488402	487635	488056	421	increase
g4903	scaffold_8	735154	735757	735004	735335	182	decrease
g4910	scaffold_8	757524	762639	761762	762185	423	increase
g4940	scaffold_8	865584	868270	867711	868181	470	decrease
g5074	scaffold_8	1496032	1497408	1497234	1497720	174	decrease
g5206	scaffold_8	2100369	2101735	2100121	2100634	266	decrease
g5442	scaffold_9	796823	802083	796380	797641	819	increase
g5606	scaffold_9	1539880	1544973	1542334	1543242	908	decrease
