seqnames	start	end	width	strand	L	area	beta	stat	pval	qval	index.start	index.end	index.width	rawDiff
scaffold_37	583849	586676	2828	*	145	70.2684264225797	1.44914092069739	57.3068274698456	3.40298101136596e-05	0.000300160376387151	3673556	3673700	145	0.499579170917175
scaffold_16	957657	958581	925	*	65	39.2676267145745	1.70535895479159	54.3634162961829	3.40298101136596e-05	0.000300160376387151	1421459	1421523	65	0.597349338880767
scaffold_95	275678	277106	1429	*	89	47.3169818223105	-1.5184363952671	-50.4859074041198	3.40298101136596e-05	0.000300160376387151	5936910	5936998	89	-0.538826041918889
scaffold_1461	88	2398	2311	*	138	82.7826584705293	1.44431940932751	47.1658132240372	3.40298101136596e-05	0.000300160376387151	1169887	1170024	138	0.590036462655439
scaffold_959	99	5553	5455	*	310	71.5195799475702	0.595142450571501	41.7008072074535	3.40298101136596e-05	0.000300160376387151	5945340	5945649	310	0.238674857338471
scaffold_507	10974	12221	1248	*	60	46.4908737395288	-2.13444906118348	-41.6173101036901	3.40298101136596e-05	0.000300160376387151	4499387	4499446	60	-0.784028404216015
scaffold_89	1114	4192	3079	*	141	73.0048439923911	-1.54537049360576	-40.7506421180411	3.40298101136596e-05	0.000300160376387151	5744384	5744524	141	-0.481862712578897
scaffold_7	584985	586081	1097	*	25	14.3111718076096	-1.57701967714355	-40.1710050207457	3.40298101136596e-05	0.000300160376387151	5161240	5161264	25	-0.616539861389613
scaffold_181	253828	259155	5328	*	195	89.5086945625734	-1.2925396850773	-37.0669563060984	3.40298101136596e-05	0.000300160376387151	1781983	1782177	195	-0.424843996902594
scaffold_48	487285	488719	1435	*	54	30.3062522216554	1.56002990943525	36.851654127869	3.40298101136596e-05	0.000300160376387151	4293732	4293785	54	0.573351497472871
scaffold_166	170814	173554	2741	*	152	53.1545762021832	0.996894778360619	34.7342046736857	3.40298101136596e-05	0.000300160376387151	1521709	1521860	152	0.379100934583456
scaffold_17	769536	773500	3965	*	177	71.113832005086	-1.26967599302174	-34.1845984318477	3.40298101136596e-05	0.000300160376387151	1589885	1590061	177	-0.395195609184095
scaffold_70	123127	123359	233	*	10	8.06947839327522	-2.09223742771611	-34.0297794526903	3.40298101136596e-05	0.000300160376387151	5227753	5227762	10	-0.769997038644362
scaffold_2	970019	973059	3041	*	128	60.3868153025854	1.16935480427436	33.7372964565303	3.40298101136596e-05	0.000300160376387151	2022747	2022874	128	0.501422824067081
scaffold_336	51435	54074	2640	*	189	39.9155819015984	0.601196519925626	33.1202510887823	3.40298101136596e-05	0.000300160376387151	3453476	3453664	189	0.22595814611127
scaffold_27	1149561	1149603	43	*	8	7.05693211485453	2.3476888808838	32.9339351952408	3.40298101136596e-05	0.000300160376387151	2883381	2883388	8	0.662326362245104
