geneID	seqname	start	end	region_start	region_end	overlap_length	methylation_status
g25	scaffold_1	86547	88171	86595	86968	373	decrease
g44	scaffold_1	167713	177265	175019	175347	328	decrease
g45	scaffold_1	177903	179013	178336	179011	675	decrease
g61	scaffold_1	252851	254568	253281	253595	314	decrease
g72	scaffold_1	304563	307420	306857	307376	519	decrease
g119	scaffold_1	531745	536939	536602	537139	337	decrease
g189	scaffold_1	836873	841485	841021	841531	464	decrease
g240	scaffold_1	1072351	1076949	1072248	1072777	427	decrease
g240	scaffold_1	1072351	1076949	1076601	1077170	348	decrease
g297	scaffold_1	1336278	1340380	1337481	1338279	798	decrease
g316	scaffold_1	1439047	1441394	1440510	1440710	200	decrease
g344	scaffold_1	1565065	1567564	1567539	1567974	25	decrease
g350	scaffold_1	1585854	1590118	1588219	1588875	656	increase
g363	scaffold_1	1630424	1633775	1631358	1631787	429	decrease
g415	scaffold_1	1861811	1865328	1863293	1863915	622	decrease
g447	scaffold_1	2023624	2030138	2029906	2030346	232	decrease
g448	scaffold_1	2030243	2042986	2029906	2030346	104	decrease
g458	scaffold_1	2071004	2072658	2072381	2073059	277	decrease
g463	scaffold_1	2103242	2109355	2108808	2109259	451	decrease
g482	scaffold_1	2212690	2214132	2213101	2213678	577	decrease
g537	scaffold_1	2413300	2418103	2415249	2415421	172	decrease
g560	scaffold_1	2518728	2524037	2520835	2521645	810	decrease
g580	scaffold_1	2617367	2623287	2622507	2622546	39	decrease
g585	scaffold_1	2635439	2638697	2636624	2636975	351	decrease
g590	scaffold_1	2657808	2661021	2660942	2661197	79	decrease
g665	scaffold_1	2951265	2957609	2956262	2956712	450	decrease
g666	scaffold_1	2968605	2969412	2969355	2969795	57	decrease
g675	scaffold_1	3009521	3011290	3009537	3010020	483	decrease
g675	scaffold_1	3009521	3011290	3010734	3011134	400	decrease
g701	scaffold_1	3174859	3180214	3174836	3175186	328	decrease
g751	scaffold_1	3472222	3475713	3473749	3474578	829	decrease
g769	scaffold_1	3541286	3541786	3541685	3542441	101	decrease
g786	scaffold_1	3609961	3614103	3610319	3610989	670	decrease
g793	scaffold_1	3644421	3645846	3645650	3646341	196	decrease
g841	scaffold_1	3867689	3871350	3869807	3870478	671	decrease
g859	scaffold_1	3954982	3963759	3959818	3960433	615	decrease
g877	scaffold_1	4060279	4063956	4060096	4060323	45	decrease
g925	scaffold_1	4258653	4260449	4259969	4260551	480	decrease
g996	scaffold_2	247024	248883	247200	247742	542	decrease
g1005	scaffold_2	275418	280312	276923	277421	498	decrease
g1021	scaffold_2	371512	377605	377229	377661	376	decrease
g1044	scaffold_2	462336	469407	468897	469202	305	decrease
g1050	scaffold_2	499574	501017	500336	500660	324	decrease
g1113	scaffold_2	805165	808749	805224	805923	699	decrease
g1122	scaffold_2	866146	868830	866413	866788	375	decrease
g1146	scaffold_2	972340	972877	972003	973001	538	decrease
g1177	scaffold_2	1084198	1085085	1084218	1084875	657	decrease
g1207	scaffold_2	1208652	1216244	1213220	1213241	21	increase
g1370	scaffold_2	2112539	2117998	2116902	2116983	81	decrease
g1427	scaffold_2	2386058	2391676	2387717	2388352	635	decrease
g1578	scaffold_2	3106010	3110256	3109186	3109682	496	decrease
g1777	scaffold_3	308565	309561	309535	309699	26	decrease
g1818	scaffold_3	462222	474764	463501	463533	32	decrease
g1833	scaffold_3	517308	518387	518168	518316	148	decrease
g1877	scaffold_3	723764	726786	724920	725082	162	decrease
