seqnames	start	end	width	strand	L	area	beta	stat	pval	qval	index.start	index.end	index.width	rawDiff
scaffold_38	546548	547021	474	*	123	39.0825135763252	1.58498911226524	49.3408797063024	4.69241236919901e-05	0.000879781673190094	17103447	17103569	123	0.415132041111592
scaffold_76	606929	611159	4231	*	683	143.279912366929	0.657639944834773	44.8958561256186	4.69241236919901e-05	0.000879781673190094	24285869	24286551	683	0.236192461018152
scaffold_243	2178	3743	1566	*	396	70.9159425162775	0.615749857821055	36.9068045651209	4.69241236919901e-05	0.000879781673190094	12190064	12190459	396	0.196115031982162
scaffold_40	244195	244359	165	*	26	22.7953326715236	2.05444739513621	35.2330320625667	4.69241236919901e-05	0.000879781673190094	17964103	17964128	26	0.784653457627121
scaffold_363	29271	29456	186	*	38	17.0224348874502	1.37558769560507	30.2871947262117	4.69241236919901e-05	0.000879781673190094	16722239	16722276	38	0.533840565172038
scaffold_407	276	2607	2332	*	628	104.054013582899	0.375129738111107	30.2789869895773	4.69241236919901e-05	0.000879781673190094	18048227	18048854	628	0.167306634463023
scaffold_133	232725	233324	600	*	131	19.1953292735994	0.67810641306487	29.0413190365368	4.69241236919901e-05	0.000879781673190094	3861024	3861154	131	0.203188139108908
scaffold_204	117615	119055	1441	*	243	58.0262228140459	-0.800372573054219	-28.7628348660498	4.69241236919901e-05	0.000879781673190094	10243686	10243928	243	-0.26469741591107
scaffold_371	12919	13444	526	*	123	44.49856874443	1.11030405463844	28.2391560396042	4.69241236919901e-05	0.000879781673190094	16955156	16955278	123	0.467738379151955
scaffold_189	66952	67500	549	*	130	52.6914623372232	1.67232506388378	28.0661843404495	4.69241236919901e-05	0.000879781673190094	8533538	8533667	130	0.349495865423001
scaffold_16	957698	958663	966	*	218	26.5326259683014	0.524298914579685	27.3114314509605	4.69241236919901e-05	0.000879781673190094	6351437	6351654	218	0.146463248016657
scaffold_64	342419	343115	697	*	162	18.9529126141319	0.392680086440202	26.2784282979919	4.69241236919901e-05	0.000879781673190094	22598715	22598876	162	0.136859907037321
