seqnames	start	end	width	strand	L	area	beta	stat	pval	qval	index.start	index.end	index.width	rawDiff
scaffold_2328	303151	307978	4828	*	227	167.206317619455	-1.9483591403672	-88.6152573738726	5.83396534624584e-05	0.000400339125117121	3978798	3979024	227	-0.721505187856594
scaffold_2274	541011	546092	5082	*	275	105.705804563829	-1.11581691627325	-67.7594778051316	5.83396534624584e-05	0.000400339125117121	2660338	2660612	275	-0.386440312979402
scaffold_2251	412560	417149	4590	*	235	135.750285377729	-1.56155985745906	-66.5450488942137	5.83396534624584e-05	0.000400339125117121	1433597	1433831	235	-0.538637034588456
scaffold_2276	1220024	1228164	8141	*	449	216.027788697767	-1.39796523733931	-62.7961228210007	5.83396534624584e-05	0.000400339125117121	2764098	2764546	449	-0.484857829724611
scaffold_2311	65307	71123	5817	*	283	138.528199350455	-1.36243203427141	-61.8207026546913	5.83396534624584e-05	0.000400339125117121	3686976	3687258	283	-0.484465673379765
scaffold_2691	1156	6511	5356	*	295	151.069058377537	-1.43321433732551	-57.4638342036086	5.83396534624584e-05	0.000400339125117121	5184158	5184452	295	-0.491379470658774
scaffold_2294	421418	425577	4160	*	241	156.63548349127	-1.71049320526338	-55.8219785343759	5.83396534624584e-05	0.000400339125117121	3322985	3323225	241	-0.645305556909132
scaffold_2280	446511	450215	3705	*	160	55.704076288301	-1.10145281113195	-54.8210236440886	5.83396534624584e-05	0.000400339125117121	2883354	2883513	160	-0.346712667696462
scaffold_2253	2187558	2190974	3417	*	159	78.5113313900358	-1.40668694634859	-48.0595599244157	5.83396534624584e-05	0.000400339125117121	1664394	1664552	159	-0.489256314102618
scaffold_2241	5011107	5011207	101	*	7	2.93536803301702	-2.45227834206707	-46.2542510637853	5.83396534624584e-05	0.000400339125117121	402171	402177	7	-0.927921284858697
scaffold_2251	409193	410882	1690	*	105	58.749649326962	-1.51525187704366	-46.0040612233999	5.83396534624584e-05	0.000400339125117121	1433398	1433502	105	-0.584232082378081
scaffold_2242	4471046	4475413	4368	*	297	121.997678213315	-1.16366529203225	-44.5291888259567	5.83396534624584e-05	0.000400339125117121	599172	599468	297	-0.380474238294609
scaffold_2274	506939	510005	3067	*	139	76.5186089713729	-1.50476110131936	-44.3177911288357	5.83396534624584e-05	0.000400339125117121	2659358	2659496	139	-0.550768994291474
scaffold_2241	4377501	4378515	1015	*	60	27.3785172969528	-1.32939366986001	-43.5372406968211	5.83396534624584e-05	0.000400339125117121	377852	377911	60	-0.509098777429152
scaffold_2342	189796	192457	2662	*	128	71.508612412115	-1.41578091543053	-42.9271638688016	5.83396534624584e-05	0.000400339125117121	4175750	4175877	128	-0.532031055792033
scaffold_2250	1951804	1954071	2268	*	166	51.882438177485	-0.997973478263287	-42.0926201947708	5.83396534624584e-05	0.000400339125117121	1401287	1401452	166	-0.306731231899054
scaffold_2327	222772	227451	4680	*	273	84.2915925164325	-0.97532455149272	-41.1409202032576	5.83396534624584e-05	0.000400339125117121	3959409	3959681	273	-0.320149871856054
scaffold_2241	5131850	5133083	1234	*	83	43.0612952423725	-1.43519552892816	-40.8211511541761	5.83396534624584e-05	0.000400339125117121	405920	406002	83	-0.458207617472879
scaffold_2740	5765	6910	1146	*	83	64.5529894960736	-1.99595285967371	-40.7382365495213	5.83396534624584e-05	0.000400339125117121	5194830	5194912	83	-0.734276740378539
scaffold_2280	479945	480230	286	*	7	6.38453502817875	-2.68627328516582	-40.1153728440069	5.83396534624584e-05	0.000400339125117121	2884117	2884123	7	-0.959843304843305
scaffold_2299	492428	494782	2355	*	132	34.9520870149762	-0.847532928215799	-40.0781165197905	5.83396534624584e-05	0.000400339125117121	3440962	3441093	132	-0.26182084540986
