geneID	seqname	start	end	region_start	region_end	overlap_length	methylation_status
g43	scaffold_1	161183	165105	161709	162055	346	increase
g44	scaffold_1	167713	177265	177131	177588	134	decrease
g74	scaffold_1	320480	325075	322920	323989	1069	decrease
g350	scaffold_1	1585854	1590118	1588125	1588919	794	increase
g395	scaffold_1	1764954	1766696	1765202	1765613	411	increase
g490	scaffold_1	2237180	2240395	2240317	2240894	78	decrease
g550	scaffold_1	2468128	2476395	2471831	2472408	577	increase
g580	scaffold_1	2617367	2623287	2621443	2622033	590	increase
g683	scaffold_1	3039682	3044844	3043965	3044298	333	increase
g760	scaffold_1	3506687	3510323	3506872	3507444	572	increase
g762	scaffold_1	3512998	3514739	3514165	3514648	483	decrease
g800	scaffold_1	3688501	3692742	3691195	3691963	768	increase
g841	scaffold_1	3867689	3871350	3870034	3870325	291	decrease
g917	scaffold_1	4232771	4238808	4238340	4238940	468	increase
g986	scaffold_2	203268	206722	204491	205626	1135	decrease
g1057	scaffold_2	529642	530622	529968	530404	436	increase
g1088	scaffold_2	658384	660462	658154	658413	30	decrease
g1122	scaffold_2	866146	868830	866479	866734	255	decrease
g1146	scaffold_2	972340	972877	972428	973457	449	decrease
g1244	scaffold_2	1396175	1396737	1396279	1396834	458	increase
g1291	scaffold_2	1682001	1683041	1682789	1682939	150	decrease
g1350	scaffold_2	1976582	1978324	1976772	1977580	808	increase
g1381	scaffold_2	2173859	2177128	2174713	2174933	220	increase
g1462	scaffold_2	2585157	2590076	2586744	2587055	311	increase
g1524	scaffold_2	2884616	2885729	2884821	2885394	573	decrease
g1543	scaffold_2	2963358	2972196	2967128	2967780	652	increase
g1545	scaffold_2	2979003	2981326	2978429	2979112	110	decrease
g1549	scaffold_2	3003478	3008846	3008837	3009371	9	increase
g1550	scaffold_2	3009061	3010079	3008837	3009371	311	increase
g1702	scaffold_2	3715839	3717612	3716786	3716985	199	decrease
g1815	scaffold_3	448284	455387	451569	451723	154	decrease
g1939	scaffold_3	967805	973909	968092	968454	362	increase
g1999	scaffold_3	1221317	1225313	1221798	1222063	265	increase
g2198	scaffold_3	2135172	2139617	2138646	2138764	118	increase
g2204	scaffold_3	2162062	2165419	2162166	2162362	196	decrease
