seqnames	start	end	width	strand	L	area	beta	stat	pval	qval	index.start	index.end	index.width	rawDiff
scaffold_37	583882	586688	2807	*	180	82.0431141096412	1.24989837511642	51.1005049442145	3.63768643142961e-05	0.00135243105024031	4427890	4428069	180	0.441972213524794
scaffold_19	1337294	1338700	1407	*	138	56.3365130526631	1.17730227817014	40.629125195121	3.63768643142961e-05	0.00135243105024031	2276647	2276784	138	0.440652486578129
scaffold_19	677485	678399	915	*	54	20.36218242613	-1.15847046379796	-40.4783496498191	3.63768643142961e-05	0.00135243105024031	2252468	2252521	54	-0.420197843888661
scaffold_56	645027	646976	1950	*	97	27.3506010979249	-0.969377487705055	-38.583714945325	3.63768643142961e-05	0.00135243105024031	5581253	5581349	97	-0.311007285704753
scaffold_99	308654	312799	4146	*	222	56.9954644261862	0.603981949028019	38.2527529477413	3.63768643142961e-05	0.00135243105024031	7098662	7098883	222	0.251728509959826
scaffold_95	275723	277155	1433	*	100	36.8260489591108	-1.12128738013228	-37.1357209127148	3.63768643142961e-05	0.00135243105024031	7004961	7005060	100	-0.348342946457457
scaffold_7	584985	586037	1053	*	24	13.2102879292445	-1.48643755983868	-35.5553937035562	3.63768643142961e-05	0.00135243105024031	6117929	6117952	24	-0.540497558105378
scaffold_134	308425	309256	832	*	36	14.3216278231077	-1.2798199726283	-34.5753577781731	3.63768643142961e-05	0.00135243105024031	1126656	1126691	36	-0.474094964853949
scaffold_27	617700	619645	1946	*	122	59.893419470157	1.36798773604985	34.5736291305619	3.63768643142961e-05	0.00135243105024031	3480891	3481012	122	0.527650372949312
scaffold_63	404391	406921	2531	*	239	62.6037714136649	0.650923678262301	34.2065899904395	3.63768643142961e-05	0.00135243105024031	5891368	5891606	239	0.26594826585554
scaffold_17	769456	773652	4197	*	198	77.4226780066633	-1.20108603172543	-32.5378170530442	3.63768643142961e-05	0.00135243105024031	1900486	1900683	198	-0.379840760255358
scaffold_181	253900	259321	5422	*	201	78.6475531772907	-1.14048031135085	-32.3788621439896	3.63768643142961e-05	0.00135243105024031	2134609	2134809	201	-0.366357953882412
scaffold_41	920246	921814	1569	*	134	37.1555713487051	-0.862790651366733	-30.7842159941125	3.63768643142961e-05	0.00135243105024031	4790167	4790300	134	-0.294129864392256
scaffold_293	96899	98411	1513	*	84	29.3398447655533	-1.01716300193727	-30.6451253906783	3.63768643142961e-05	0.00135243105024031	3727263	3727346	84	-0.369234318193793
scaffold_16	1635032	1636018	987	*	52	24.8521291500901	1.36030057738711	30.4437769044707	3.63768643142961e-05	0.00135243105024031	1726159	1726210	52	0.515493128247653
scaffold_53	587847	593441	5595	*	283	61.5596546623905	-0.706118094225443	-30.256687268192	3.63768643142961e-05	0.00135243105024031	5461659	5461941	283	-0.226914487540589
scaffold_233	38414	40107	1694	*	86	30.9233665270555	-1.13577599187248	-29.6471462394774	3.63768643142961e-05	0.00135243105024031	3053394	3053479	86	-0.339853478229336
scaffold_916	845	2173	1329	*	65	35.9584503547705	-1.39204677566526	-29.205590115889	3.63768643142961e-05	0.00135243105024031	6930623	6930687	65	-0.508988897563234
scaffold_86	236529	237173	645	*	33	11.8491955448874	-1.15528628751514	-29.0984632320893	3.63768643142961e-05	0.00135243105024031	6711729	6711761	33	-0.393848447385633
scaffold_100	90182	92135	1954	*	142	44.7558574296151	-0.886879442447431	-28.7015118353493	3.63768643142961e-05	0.00135243105024031	267000	267141	142	-0.31181103037779
scaffold_283	78312	79324	1013	*	38	14.1512113269276	-1.33909946152687	-28.2142084996474	3.63768643142961e-05	0.00135243105024031	3627320	3627357	38	-0.497996776194375
scaffold_5	504593	507638	3046	*	136	44.5329461544957	-0.994259433109815	-28.0812551789141	3.63768643142961e-05	0.00135243105024031	5214982	5215117	136	-0.316453727198638
scaffold_9	65081	66278	1198	*	78	28.0667370568817	-1.03905103702791	-27.7450625772743	3.63768643142961e-05	0.00135243105024031	6799995	6800072	78	-0.357511655132466
scaffold_315	52462	53037	576	*	42	8.72373671300803	0.608390870738755	27.7401534729746	3.63768643142961e-05	0.00135243105024031	4030329	4030370	42	0.184902087771361
scaffold_70	123127	123359	233	*	10	6.85894182619238	-1.95294232866103	-27.6582921600253	3.63768643142961e-05	0.00135243105024031	6189777	6189786	10	-0.730553894870827
scaffold_24	909913	910407	495	*	36	16.8280608868126	-1.2895819783116	-27.464660567467	3.63768643142961e-05	0.00135243105024031	3136433	3136468	36	-0.500003303983054
scaffold_128	354928	356357	1430	*	68	31.2245058137955	-1.43867519187426	-27.273178356549	3.63768643142961e-05	0.00135243105024031	961736	961803	68	-0.443282691665119
scaffold_37	1000629	1001833	1205	*	85	34.8040210754038	1.22191125426925	26.747084748197	3.63768643142961e-05	0.00135243105024031	4442399	4442483	85	0.443240811476106
scaffold_177	183468	184820	1353	*	73	21.4971953208549	-1.00812799944959	-26.394100844267	3.63768643142961e-05	0.00135243105024031	2032742	2032814	73	-0.316351145240957
