seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width
scaffold_2240,5711539,5712399,861,*,44,41.8400800372914,2.47123647787701,54.3833493350392,3.25404314861215e-05,0.00361834637007747,1886872,1886915,44
scaffold_74,561391,562087,697,*,23,16.8416397683764,1.91425278037908,32.6330345276071,3.25404314861215e-05,0.00361834637007747,6641575,6641597,23
scaffold_137,163515,163996,482,*,23,18.0009145648426,2.00708132616121,30.0976063159164,3.25404314861215e-05,0.00361834637007747,657355,657377,23
scaffold_19,677486,678499,1014,*,38,25.2694241352721,1.76470446040143,29.6519500986679,3.25404314861215e-05,0.00361834637007747,1416972,1417009,38
scaffold_40,90146,91471,1326,*,23,16.9407582687305,-1.95169401530241,-29.3130150547618,3.25404314861215e-05,0.00361834637007747,5597198,5597220,23
scaffold_11,1449241,1450023,783,*,79,40.9299084906374,-1.85067414168961,-29.039312093032,3.25404314861215e-05,0.00361834637007747,304035,304113,79
scaffold_1461,115,825,711,*,58,39.5687578682633,-1.88749659501279,-28.9567928083809,3.25404314861215e-05,0.00361834637007747,836614,836671,58
scaffold_197,122973,123967,995,*,30,20.0113065929993,1.80504361894935,28.0497676059742,3.25404314861215e-05,0.00361834637007747,1494625,1494654,30
scaffold_338,10599,11344,746,*,39,24.0662616773793,1.97339502107416,27.1023020155225,3.25404314861215e-05,0.00361834637007747,5222956,5222994,39
scaffold_2255,168579,169502,924,*,50,22.4918936414737,-1.21245045016344,-26.8609671379229,3.25404314861215e-05,0.00361834637007747,2412157,2412206,50
scaffold_235,3550,3703,154,*,13,8.43895965880126,1.52229808532005,26.2046681139169,3.25404314861215e-05,0.00361834637007747,3947687,3947699,13
scaffold_2390,149823,150159,337,*,17,7.7052410866088,2.68507203893591,25.946586214957,3.25404314861215e-05,0.00361834637007747,4195525,4195541,17
scaffold_2535,17305,18181,877,*,33,21.0842773802344,1.82449055880488,25.3385203912159,3.25404314861215e-05,0.00361834637007747,4582959,4582991,33
scaffold_2,204371,205625,1255,*,51,24.1810323674263,-1.29722427397578,-25.3355419995118,3.25404314861215e-05,0.00361834637007747,1519747,1519797,51
scaffold_2297,138075,138604,530,*,24,12.9310454025427,1.53855835183832,25.0439862601229,3.25404314861215e-05,0.00361834637007747,3362860,3362883,24
