seqnames	start	end	width	strand	L	area	beta	stat	pval	qval	index.start	index.end	index.width	rawDiff
scaffold_2241	3685001	3685741	741	*	69	66.5366302472854	-2.55147868749106	-106.881352657812	5.2723150735488e-05	0.000495805734613858	280593	280661	69	-0.963457208384744
scaffold_2333	44745	47476	2732	*	100	92.106206139419	-2.48432556596942	-106.254173698823	5.2723150735488e-05	0.000495805734613858	3511539	3511638	100	-0.902346299730728
scaffold_2247	1182247	1188094	5848	*	405	357.385397914646	-2.3468700067484	-96.6869961234592	5.2723150735488e-05	0.000495805734613858	772386	772790	405	-0.871231455849102
scaffold_2247	1169764	1178587	8824	*	485	424.958830147495	-2.31273483148885	-92.8923863218431	5.2723150735488e-05	0.000495805734613858	771772	772256	485	-0.856953499145235
scaffold_2243	539424	540208	785	*	46	44.1970584093853	-2.56099110929981	-91.5278082668723	5.2723150735488e-05	0.000495805734613858	440663	440708	46	-0.962203999704
scaffold_2311	65391	66392	1002	*	56	51.3425211028586	-2.55380216602358	-74.2213437551499	5.2723150735488e-05	0.000495805734613858	3189745	3189800	56	-0.939090807136341
scaffold_2286	823641	824220	580	*	44	39.7221161553338	-2.34029543803019	-73.6533919399943	5.2723150735488e-05	0.000495805734613858	2541083	2541126	44	-0.901415233097639
scaffold_2310	305738	306384	647	*	26	22.5007315461358	-2.5627532105291	-72.7952858321778	5.2723150735488e-05	0.000495805734613858	3176385	3176410	26	-0.92624106066885
scaffold_2286	835015	835888	874	*	30	25.4849881331814	-2.29828639924257	-72.2220899814116	5.2723150735488e-05	0.000495805734613858	2541203	2541232	30	-0.892036327053638
scaffold_3189	2298	2448	151	*	14	13.9291089147376	-2.65568767281514	-69.1031047498652	5.2723150735488e-05	0.000495805734613858	4639555	4639568	14	-0.994047619047619
scaffold_2240	1445594	1446245	652	*	41	37.4617318650567	2.44906368321263	67.16371957821	5.2723150735488e-05	0.000495805734613858	43962	44002	41	0.922129887942742
scaffold_2606	17255	17624	370	*	22	16.550944135528	-2.32700813672963	-66.7423413972207	5.2723150735488e-05	0.000495805734613858	4544537	4544558	22	-0.854003446130658
scaffold_2357	56586	59223	2638	*	108	95.6085075430858	-2.33477977318987	-64.3803064337823	5.2723150735488e-05	0.000495805734613858	3784618	3784725	108	-0.858327383956024
scaffold_2263	815596	816618	1023	*	54	47.2793476220924	-2.21155138646398	-62.3180209836971	5.2723150735488e-05	0.000495805734613858	1737320	1737373	54	-0.850752774284043
scaffold_2305	173420	173563	144	*	12	10.2453252452326	-2.50740617207127	-59.4240126688987	5.2723150735488e-05	0.000495805734613858	3073395	3073406	12	-0.94506945296161
scaffold_2253	404106	406189	2084	*	142	105.905757586303	-1.93657911446164	-59.36062995726	5.2723150735488e-05	0.000495805734613858	1185810	1185951	142	-0.718583033830431
scaffold_2273	276906	278582	1677	*	153	124.83835426736	-2.01390850047675	-58.4687416549583	5.2723150735488e-05	0.000495805734613858	2170548	2170700	153	-0.760639605785409
scaffold_2729	10424	10712	289	*	12	7.7596787438558	-2.20165782463388	-57.9789979385491	5.2723150735488e-05	0.000495805734613858	4583994	4584005	12	-0.573898729475358
scaffold_2343	93842	94589	748	*	58	52.311992375877	-2.41003023886549	-57.9462764135481	5.2723150735488e-05	0.000495805734613858	3640156	3640213	58	-0.893167186644867
scaffold_2307	49986	50999	1014	*	46	34.6206828493046	-2.23211865538274	-57.8939402299039	5.2723150735488e-05	0.000495805734613858	3116858	3116903	46	-0.842867883916073
scaffold_2375	176572	177355	784	*	36	20.0199063182996	-1.83137834726205	-57.3108083431687	5.2723150735488e-05	0.000495805734613858	3963368	3963403	36	-0.70120704226622
scaffold_2260	1724472	1726223	1752	*	127	91.4438589040269	-1.82415608695478	-56.1942288961736	5.2723150735488e-05	0.000495805734613858	1659572	1659698	127	-0.683371652454131
scaffold_2243	3171035	3171987	953	*	26	23.7264252380835	-2.43067545408887	-55.2748254307448	5.2723150735488e-05	0.000495805734613858	444404	444429	26	-0.913571270909328
scaffold_2342	189179	190343	1165	*	44	36.4320387408774	-2.37747129216176	-55.0032921469151	5.2723150735488e-05	0.000495805734613858	3629049	3629092	44	-0.890284115517586
scaffold_2247	296	2489	2194	*	55	48.0040535610214	-2.39472124859068	-54.6112426773256	5.2723150735488e-05	0.000495805734613858	734946	735000	55	-0.874631576403468
scaffold_2242	488024	490455	2432	*	73	56.0608472604284	-2.15135393616368	-54.1963505526169	5.2723150735488e-05	0.000495805734613858	301947	302019	73	-0.715135819435313
scaffold_2434	31272	32519	1248	*	46	41.0105910476278	-2.37019440423794	-52.4955517236504	5.2723150735488e-05	0.000495805734613858	4286183	4286228	46	-0.897237351062691
scaffold_2257	960322	960682	361	*	30	24.0977788434152	-2.39666578058411	-52.463727850907	5.2723150735488e-05	0.000495805734613858	1473880	1473909	30	-0.898306914386909
scaffold_2365	286453	291574	5122	*	283	214.031464806949	-2.01788070302694	-52.4285133323297	5.2723150735488e-05	0.000495805734613858	3882165	3882447	283	-0.727299448719105
scaffold_2321	407450	407556	107	*	9	8.79620942537367	-2.64940001794784	-52.256211471366	5.2723150735488e-05	0.000495805734613858	3346250	3346258	9	-0.985185185185185
scaffold_2268	1012319	1012694	376	*	10	9.46870813087402	-2.49366214098656	-52.0877665830951	5.2723150735488e-05	0.000495805734613858	1970512	1970521	10	-0.928740370010963
scaffold_2339	123450	124696	1247	*	41	34.2032849857275	-2.35413247392615	-51.9647611015809	5.2723150735488e-05	0.000495805734613858	3591521	3591561	41	-0.881003359405852
scaffold_2293	272544	274287	1744	*	65	58.2232580022777	-2.40987103642203	-51.8090511338501	5.2723150735488e-05	0.000495805734613858	2751340	2751404	65	-0.861520218255301
scaffold_2247	1358469	1359547	1079	*	48	40.3758769268947	-2.29455081708315	-51.410770756366	5.2723150735488e-05	0.000495805734613858	778307	778354	48	-0.857012142965959
scaffold_2251	2213144	2214026	883	*	22	21.090880541312	-2.38946558592432	-50.1768330542482	5.2723150735488e-05	0.000495805734613858	1166966	1166987	22	-0.933521147959822
scaffold_2317	502811	504147	1337	*	36	27.4644814742206	-2.17761543812204	-50.1639566157094	5.2723150735488e-05	0.000495805734613858	3302426	3302461	36	-0.821743865900029
scaffold_2241	1394174	1394706	533	*	39	31.2182715333234	-2.7644513337471	-49.9991088857365	5.2723150735488e-05	0.000495805734613858	263645	263683	39	-0.88377356617926
scaffold_2457	40616	41348	733	*	35	25.979049229083	-2.39754817405749	-49.9725788099845	5.2723150735488e-05	0.000495805734613858	4355477	4355511	35	-0.898294568021459
scaffold_2286	85339	85672	334	*	23	17.9397496167304	-2.25399819715768	-49.96539181713	5.2723150735488e-05	0.000495805734613858	2516859	2516881	23	-0.851719346003032
scaffold_2308	646602	647155	554	*	43	34.6588528619848	-2.2084181547638	-49.8194227596924	5.2723150735488e-05	0.000495805734613858	3142775	3142817	43	-0.844917409845344
scaffold_2253	2187701	2191213	3513	*	161	131.106919026126	-2.20086381590036	-49.7132944882801	5.2723150735488e-05	0.000495805734613858	1237728	1237888	161	-0.798745983640887
scaffold_2240	4534269	4534609	341	*	12	7.68920036694081	-1.89554160750922	-49.2146101791945	5.2723150735488e-05	0.000495805734613858	141064	141075	12	-0.721787698168831
scaffold_2274	545531	546382	852	*	60	36.50365628525	-1.79623335876613	-48.9414218872792	5.2723150735488e-05	0.000495805734613858	2221062	2221121	60	-0.709999018150463
scaffold_2505	41144	41415	272	*	18	16.0867132263688	-2.3773448399103	-48.0797352018806	5.2723150735488e-05	0.000495805734613858	4456730	4456747	18	-0.883233178587658
scaffold_2315	414708	415247	540	*	38	32.1318008070326	-2.36965749130647	-47.9332610543042	5.2723150735488e-05	0.000495805734613858	3263626	3263663	38	-0.890099287117169
scaffold_2359	102134	103683	1550	*	77	63.2677517057659	-2.3503283438516	-47.8581567496248	5.2723150735488e-05	0.000495805734613858	3811334	3811410	77	-0.865026485314715
